semester_id,student_id,sem,sem_earned,sem_points,semester_attempted,sem_gpa,program_grade_date
4348,,2016-1,3,9,3,2.92,
4349,,2016-2,3,12,3,3.55,
4350,,2016-1,3,7.5,3,2.92,
4351,,2017-1,3,10.5,3,2.7,
4352,,2017-1,3,7.5,3,2.7,
4353,,2017-1,3,9,3,2.7,
4354,,2017-2,3,6,3,2.92,
4355,,2019-3,0,0,0,0,
4356,,2019-3,3,0,3,0,
4357,,2016-1,3,6,3,2.92,
4358,,2016-2,3,10.5,3,3.55,
4359,,2016-2,3,11.25,3,3.55,
4360,,2017-2,3,11.25,3,2.92,
4361,,2017-2,3,9,3,2.92,
4362,,2018-2,12,36,12,3,
4363,,2014-1,3,12,3,3.88,
4364,,2014-3,3,10.5,3,3.63,
4365,,2014-3,3,11.25,3,3.63,
4366,,2014-1,3,11.25,3,3.88,
4367,,2014-2,3,11.25,3,3.63,
4368,,2014-2,3,10.5,3,3.63,
4369,,2016-1,3,11.25,3,2.92,
4370,,2014-1,3,9,3,2.7,
4371,,2014-1,3,7.5,3,2.7,
4372,,2014-2,3,12,3,2.81,
4373,,2015-1,0,0,3,3.38,
4374,,2015-2,3,9,3,2.81,
4375,,2014-1,0,0,3,2.7,
4376,,2015-2,3,6,3,2.81,
4377,,2016-1,3,4.5,3,2.92,
4378,,2016-2,3,11.25,3,3.71,
4379,,2015-2,3,7.5,3,2.81,
4380,,2016-2,3,10.5,3,3.71,
4381,,2015-2,3,11.25,3,2.81,
4382,,2016-2,12,45,12,3.71,
4383,,2018-1,3,9,3,3.2,
4384,,2018-1,3,10.5,3,3.2,
4385,,2017-2,3,12,3,3.38,
4386,,2016-3,3,12,3,3.5,
4387,,2017-1,3,11.25,3,3.25,
4388,,2017-2,3,10.5,3,3.38,
4389,,2016-3,3,9,3,3.5,
4390,,2017-2,3,7.5,3,3.38,
4391,,2020-1,3,9,3,2.67,
4392,,2020-1,3,6,3,2.67,
4393,,2018-1,3,3,3,2.1,
4394,,2018-1,3,4.5,3,2.1,
4395,,2018-1,3,10.5,3,2.1,
4396,,2018-1,3,6,3,2.1,
4397,,2018-1,0,0,0,2.1,
4398,,2018-1,3,7.5,3,2.1,
4399,,2017-2,3,7.5,3,3.08,
4400,,2017-2,3,9,3,3.08,
4401,,2018-1,3,3,3,2.5,
4402,,2019-2,3,6,3,1.88,
4403,,2019-2,3,7.5,3,1.88,
4404,,2019-3,3,6,3,2,
4405,,2020-2,12,42,12,2.8,
4406,,2022-1,3,0,3,,
4407,,2017-2,0,0,3,3.08,
4408,,2018-2,3,7.5,3,2.83,
4409,,2019-2,3,4.5,3,1.88,
4410,,2020-1,3,9,3,2.33,
4411,,2020-2,3,3,3,2.8,
4412,,2018-1,3,0,3,2.5,
4413,,2018-2,3,4.5,3,2.83,
4414,,2020-1,3,4.5,3,2.33,
4415,,2020-1,3,6,3,2.33,
4416,,2020-1,3,10.5,3,2.33,
4417,,2018-1,3,6,3,2.5,
4418,,2018-2,3,6,3,2.83,
4419,,2020-2,3,0,3,2.8,
4420,,2018-1,3,9,3,2.5,
4421,,2018-2,3,12,3,2.83,
4422,,2021-2,3,0,3,,
4423,,2017-2,3,11.25,3,3.08,
4424,,2019-1,3,10.5,3,2.5,
4425,,2021-1,3,3,3,3,
4426,,2017-1,3,10.5,3,2.92,
4427,,2017-2,3,9,3,2.83,
4428,,2018-2,12,42,12,3.3,
4429,,2017-2,3,7.5,3,2.83,
4430,,2018-2,3,7.5,3,3.3,
4431,,2018-1,3,10.5,3,3.35,
4432,,2017-1,3,6,3,2.92,
4433,,2017-2,3,3,3,2.83,
4434,,2017-2,3,11.25,3,2.83,
4435,,2018-1,3,9,3,3.35,
4436,,2017-1,3,7.5,3,2.92,
4437,,2018-1,3,11.25,3,3.35,
4438,,2017-3,3,10.5,3,3.5,
4439,,2018-2,3,7.5,3,3.5,
4440,,2018-2,12,45,12,3.5,
4441,,2017-2,3,4.5,3,2.92,
4442,,2020-1,3,9,3,3.5,
4443,,2020-2,3,10.5,3,2.83,
4444,,2020-2,3,6,3,2.83,
4445,,2022-1,3,11.25,3,3.92,
4446,,2020-1,0,0,3,3.5,
4447,,2020-1,3,11.25,3,3.5,
4448,,2021-2,3,11.25,3,3.31,
4449,,2021-2,3,7.5,3,3.31,
4450,,2022-1,3,12,3,3.92,
4451,,2017-2,3,7.5,3,2.5,
4452,,2020-2,3,0,3,2.83,
4453,,2017-1,0,0,0,0,
4454,,2020-2,3,9,3,2.83,
4455,,2021-2,3,10.5,3,3.31,
4456,,2020-1,3,3,3,2,
4457,,2020-1,3,9,3,2,
4458,,2020-1,3,7.5,3,2,
4459,,2020-1,3,4.5,3,2,
4460,,2020-1,3,6,3,2,
4461,,2017-1,3,7.5,3,2.75,
4462,,2017-1,3,9,3,2.75,
4463,,2017-2,3,3,3,2.5,
4464,,2017-2,3,10.5,3,2.5,
4465,,2017-1,3,6,3,2.75,
4466,,2017-1,3,10.5,3,2.75,
4467,,2019-1,3,10.5,3,3.13,
4468,,2019-2,3,10.5,3,3.55,
4469,,2021-1,3,10.5,3,3.75,
4470,,2020-2,3,9,3,3.4,
4471,,2019-1,3,4.5,3,3.13,
4472,,2019-1,3,0,3,3.13,
4473,,2020-2,12,42,12,3.4,
4474,,2021-1,3,12,3,3.75,
4475,,2019-1,3,7.5,3,3.13,
4476,,2019-1,3,9,3,3.13,
4477,,2019-2,3,11.25,3,3.55,
4478,,2020-2,3,10.5,3,3.38,
4479,,2021-1,3,12,3,3.71,
4480,,2021-2,12,48,12,4,
4481,,2019-2,3,12,3,3.25,
4482,,2019-2,3,7.5,3,3.25,
4483,,2020-1,3,9,3,3.2,
4484,,2020-1,3,11.25,3,3.2,
4485,,2020-2,3,7.5,3,3.38,
4486,,2019-2,0,0,3,3.25,
4487,,2020-2,3,11.25,3,3.38,
4488,,2021-1,3,11.25,3,3.71,
4489,,2021-1,3,7.5,3,3.71,
4490,,2020-1,3,7.5,3,3.2,
4491,,2019-1,3,10.5,3,2.6,
4492,,2019-1,3,6,3,2.6,
4493,,2019-1,3,4.5,3,2.6,
4494,,2019-2,12,45,12,3.6,
4495,,2019-3,3,10.5,3,3.25,
4496,,2018-3,3,11.25,3,3.38,
4497,,2018-1,3,9,3,2.7,
4498,,2018-2,3,10.5,3,2.83,
4499,,2018-1,3,7.5,3,2.7,
4500,,2018-1,3,3,3,2.7,
4501,,2018-2,3,3,3,2.83,
4502,,2019-2,3,9,3,3.6,
4503,,2018-2,3,9,3,2.83,
4504,,2018-3,3,9,3,3.38,
4505,,2019-3,3,9,3,3.25,
4506,,2016-1,3,0,3,2.75,
4507,,2017-2,3,12,3,3.13,
4508,,2017-2,3,9,3,3.13,
4509,,2017-2,3,6,3,3.13,
4510,,2015-1,0,0,3,2.5,
4511,,2016-2,3,9,3,2.83,
4512,,2015-2,3,11.25,3,2.92,
4513,,2017-1,3,9,3,3.33,
4514,,2017-3,3,12,3,3.5,
4515,,2015-2,3,7.5,3,2.92,
4516,,2016-2,3,7.5,3,2.83,
4517,,2017-1,3,10.5,3,3.33,
4518,,2017-3,3,9,3,3.5,
4519,,2015-1,3,0,3,2.5,
4520,,2017-2,3,10.5,3,3.13,
4521,,2015-1,3,7.5,3,3.04,
4522,,2015-1,3,9,3,3.04,
4523,,2015-2,3,10.5,3,2.97,
4524,,2015-3,3,10.5,3,3.75,
4525,,2016-2,3,11.25,3,3.31,
4526,,2017-1,3,11.25,3,3.31,
4527,,2015-1,3,12,3,3.04,
4528,,2015-1,3,11.25,3,3.04,
4529,,2015-2,1,4,1,2.97,
4530,,2015-3,3,12,3,3.75,
4531,,2016-2,3,9,3,3.31,
4532,,2017-1,3,9,3,3.31,
4533,,2017-1,3,12,3,3.31,
4534,,2017-1,3,7.5,3,3.31,
4535,,2015-1,3,6,3,3.04,
4536,,2015-2,0,0,3,2.97,
4537,,2015-2,3,7.5,3,2.97,
4538,,2016-2,3,10.5,3,3.31,
4539,,2021-1,3,10.5,3,2.5,
4540,,2021-1,3,4.5,3,2.5,
4541,,2021-2,3,6,3,2.75,
4542,,2021-2,3,10.5,3,2.75,
4543,,2021-1,3,7.5,3,2.5,
4544,,2015-2,3,12,3,3.77,
4545,,2015-1,3,11.25,3,3.67,
4546,,2015-1,3,12,3,3.67,
4547,,2017-1,3,10.5,3,3.63,
4548,,2015-2,1,4,1,3.77,
4549,,2015-2,3,11.25,3,3.77,
4550,,2016-2,3,10.5,3,3.13,
4551,,2016-2,3,7.5,3,3.13,
4552,,2017-1,3,11.25,3,3.63,
4553,,2015-2,3,10.5,3,3.77,
4554,,2017-2,3,12,3,3.75,
4555,,2017-2,3,10.5,3,3.75,
4556,,2015-1,3,9,3,3.67,
4557,,2015-1,3,10.5,3,3.67,
4558,,2016-2,3,9,3,3.13,
4559,,2016-1,3,0,3,1.2,
4560,,2016-1,3,7.5,3,1.2,
4561,,2016-1,0,0,3,1.2,
4562,,2016-1,3,10.5,3,1.2,
4563,,2015-1,3,10.5,3,3.46,
4564,,2015-1,3,12,3,3.46,
4565,,2015-1,3,9,3,3.46,
4566,,2015-2,3,6,3,2.85,
4567,,2016-1,0,0,3,3.44,
4568,,2016-2,3,7.5,3,2.33,
4569,,2016-2,3,6,3,2.33,
4570,,2018-1,3,9,3,2.75,
4571,,2016-1,3,9,3,3.44,
4572,,2017-1,3,7.5,3,2.63,
4573,,2019-2,3,6,3,3.29,
4574,,2015-2,3,9,3,2.85,
4575,,2018-1,3,6,3,2.75,
4576,,2019-1,3,6,3,3.25,
4577,,2019-1,3,11.25,3,3.25,
4578,,2019-2,12,42,12,3.29,
4579,,2015-2,3,7.5,3,2.85,
4580,,2017-2,3,7.5,3,2.67,
4581,,2015-2,1,4,1,2.85,
4582,,2015-2,3,10.5,3,2.85,
4583,,2016-1,3,3,3,3.44,
4584,,2016-1,3,11.25,3,3.44,
4585,,2017-1,3,4.5,3,2.63,
4586,,2018-1,3,7.5,3,2.75,
4587,,2018-2,3,0,3,,
4588,,2019-1,3,12,3,3.25,
4589,,2015-1,3,11.25,3,3.46,
4590,,2016-1,3,10.5,3,3.44,
4591,,2017-2,3,9,3,2.67,
4592,,2018-2,3,3,3,,
4593,,2019-2,3,11.25,3,3.29,
4594,,2017-1,3,9,3,3.2,
4595,,2017-2,3,11.25,3,3.15,
4596,,2018-1,3,9,3,3.5,
4597,,2017-1,0,0,3,3.2,
4598,,2017-1,3,10.5,3,3.2,
4599,,2017-2,0,0,0,3.15,
4600,,2017-2,3,6,3,3.15,
4601,,2017-2,3,0,3,3.15,
4602,,2017-2,3,9,3,3.15,
4603,,2017-2,3,10.5,3,3.15,
4604,,2018-1,3,12,3,3.5,
4605,,2018-1,3,7.5,3,3.17,
4606,,2018-2,3,7.5,3,3.13,
4607,,2018-2,3,9,3,3.13,
4608,,2019-2,12,48,12,4,
4609,,2018-3,3,12,3,3.5,
4610,,2019-1,3,7.5,3,3.5,
4611,,2018-3,3,9,3,3.5,
4612,,2019-1,3,10.5,3,3.5,
4613,,2018-2,3,12,3,3.13,
4614,,2018-2,3,11.25,3,3.13,
4615,,2019-2,3,12,3,3.75,
4616,,2020-1,3,10.5,3,3.92,
4617,,2019-1,3,11.25,3,3.67,
4618,,2020-1,3,12,3,3.92,
4619,,2019-2,3,10.5,3,3.75,
4620,,2019-1,3,10.5,3,3.67,
4621,,2021-3,3,0,3,1.88,
4622,,2016-2,3,11.25,3,2.58,
4623,,2021-3,3,11.25,3,1.88,
4624,,2022-1,3,11.25,3,3.75,
4625,,2016-1,3,0,3,0.7,
4626,,2016-1,3,3,3,0.7,
4627,,2016-2,0,0,3,2.58,
4628,,2019-2,3,6,3,1,
4629,,2016-1,3,7.5,3,0.7,
4630,,2016-2,3,4.5,3,2.58,
4631,,2016-2,3,7.5,3,2.58,
4632,,2018-1,3,0,3,,
4633,,2018-2,0,0,0,,
4634,,2016-1,0,0,3,0.7,
4635,,2019-1,3,0,3,0,
4636,,2019-2,3,0,3,1,
4637,,2021-3,0,0,3,1.88,
4638,,2016-1,3,7.5,3,3.25,
4639,,2017-1,3,7.5,3,3.13,
4640,,2016-2,0,0,0,3.5,
4641,,2019-1,3,9,3,3.2,
4642,,2019-1,3,10.5,3,3.2,
4643,,2019-2,3,12,3,4,
4644,,2016-1,3,11.25,3,3.25,
4645,,2016-2,3,10.5,3,3.5,
4646,,2017-1,3,10.5,3,3.13,
4647,,2017-2,3,7.5,3,3.42,
4648,,2018-2,3,10.5,3,3.5,
4649,,2017-1,3,12,3,3.13,
4650,,2017-2,3,12,3,3.42,
4651,,2017-2,3,10.5,3,3.25,
4652,,2017-2,3,7.5,3,3.25,
4653,,2018-1,3,4.5,3,2.75,
4654,,2019-2,3,10.5,3,2.5,
4655,,2017-2,3,11.25,3,3.25,
4656,,2018-2,3,6,3,2.25,
4657,,2019-1,3,6,3,3,
4658,,2017-1,3,4.5,3,3,
4659,,2018-1,3,11.25,3,2.75,
4660,,2018-2,3,7.5,3,2.25,
4661,,2016-2,3,11.25,3,3.92,
4662,,2016-2,3,12,3,3.92,
4663,,2018-1,,,0,2.75,
4664,,2019-2,3,4.5,3,2.5,
4665,,2017-2,3,3,3,3,
4666,,2016-1,0,0,3,1.83,
4667,,2016-1,3,0,3,1.83,
4668,,2017-1,3,10.5,3,3.42,
4669,,2017-2,3,12,3,3,
4670,,2016-1,3,9,3,1.83,
4671,,2016-1,3,7.5,3,1.83,
4672,,2018-1,3,11.25,3,3.5,
4673,,2017-1,3,9,3,3.42,
4674,,2017-1,3,11.25,3,3.42,
4675,,2018-1,3,9,3,3.06,
4676,,2018-1,3,4.5,3,3.06,
4677,,2019-1,3,7.5,3,3.42,
4678,,2019-2,3,9,3,3.5,
4679,,2019-1,3,12,3,3.42,
4680,,2019-1,3,11.25,3,3.42,
4681,,2020-1,3,11.25,3,3.73,
4682,,2018-2,0,0,3,3.3,
4683,,2018-2,3,10.5,3,3.3,
4684,,2018-2,3,9,3,3.3,
4685,,2018-2,3,11.25,3,3.3,
4686,,2019-1,3,10.5,3,3.42,
4687,,2019-2,12,45,12,3.5,
4688,,2018-1,3,11.25,3,3.06,
4689,,2018-1,3,7.5,3,3.06,
4690,,2019-1,3,9,3,3.42,
4691,,2020-1,1,3.5,1,3.73,
4692,,2018-1,3,9,3,3.38,
4693,,2018-2,3,11.25,3,3.5,
4694,,2019-1,3,11.25,3,3.83,
4695,,2018-1,3,10.5,3,3.38,
4696,,2019-1,3,12,3,3.83,
4697,,2018-1,3,11.25,3,3.38,
4698,,2019-1,3,10.5,3,3.83,
4699,,2019-2,1,4,1,3.81,
4700,,2019-2,3,12,3,3.81,
4701,,2018-2,3,9,3,3.5,
4702,,2019-2,12,45,12,3.81,
4703,,2018-1,3,9,3,2.92,
4704,,2018-1,3,7.5,3,2.92,
4705,,2019-1,3,10.5,3,3.54,
4706,,2018-1,3,10.5,3,2.92,
4707,,2018-2,3,12,3,3.5,
4708,,2020-1,1,3,1,3.38,
4709,,2020-1,3,10.5,3,3.38,
4710,,2019-1,3,11.25,3,3.54,
4711,,2017-2,3,0,3,1.25,
4712,,2018-1,3,9,3,3.13,
4713,,2016-1,3,6,3,2.65,
4714,,2017-1,3,7.5,3,2.85,
4715,,2017-1,3,11.25,3,2.85,
4716,,2016-2,3,12,3,3.38,
4717,,2016-2,3,6,3,3.38,
4718,,2017-1,3,9,3,2.85,
4719,,2016-1,3,11.25,3,2.65,
4720,,2017-2,3,7.5,3,1.25,
4721,,2016-1,3,7.5,3,2.65,
4722,,2016-1,3,9,3,2.65,
4723,,2016-2,3,10.5,3,3.38,
4724,,2017-1,3,6,3,2.85,
4725,,2018-2,3,6,3,2.7,
4726,,2018-2,3,10.5,3,2.7,
4727,,2018-1,3,0,3,2.4,
4728,,2018-2,3,7.5,3,2.7,
4729,,2019-1,3,10.5,3,3.25,
4730,,2018-1,3,7.5,3,2.4,
4731,,2019-1,3,9,3,3.25,
4732,,2019-1,3,9,3,2.92,
4733,,2019-2,3,11.25,3,3.3,
4734,,2020-1,3,11.25,3,3.46,
4735,,2020-1,3,12,3,3.46,
4736,,2019-1,3,0,3,2.92,
4737,,2019-2,3,7.5,3,3.3,
4738,,2019-2,3,3,3,3.3,
4739,,2020-1,3,9,3,3.46,
4740,,2019-2,3,10.5,3,3.3,
4741,,2019-2,3,9,3,3.3,
4742,,2019-1,3,10.5,3,2.92,
4743,,2020-2,3,4.5,3,3,
4744,,2020-2,12,36,12,3,
4745,,2019-1,3,6,3,2.92,
4746,,2019-1,3,11.25,3,3.65,
4747,,2019-1,3,9,3,3.65,
4748,,2019-1,3,12,3,3.65,
4749,,2019-2,3,10.5,3,3.7,
4750,,2018-2,3,11.25,3,3.08,
4751,,2018-2,3,9,3,3.08,
4752,,2018-2,3,7.5,3,3.08,
4753,,2019-2,12,45,12,3.7,
4754,,2018-3,3,9,3,3.25,
4755,,2019-2,3,3,3,,
4756,,2018-1,3,0,3,2.17,
4757,,2018-1,3,6,3,2.17,
4758,,2020-2,3,6,3,2.5,
4759,,2018-2,3,3,3,2.75,
4760,,2019-3,3,10.5,3,2.75,
4761,,2018-1,3,3,3,2.17,
4762,,2020-1,3,7.5,3,3.25,
4763,,2020-1,3,10.5,3,3.25,
4764,,2018-1,3,7.5,3,2.17,
4765,,2019-2,3,0,3,,
4766,,2019-3,3,6,3,2.75,
4767,,2020-2,3,9,3,2.5,
4768,,2021-1,12,48,12,4,
4769,,2018-3,3,10.5,3,3.25,
4770,,2019-2,3,6,3,,
4771,,2019-2,3,10.5,3,3.38,
4772,,2019-2,3,11.25,3,3.38,
4773,,2020-1,3,7.5,3,3,
4774,,2021-1,3,12,3,3.65,
4775,,2021-1,3,10.5,3,3.65,
4776,,2020-1,3,10.5,3,3,
4777,,2021-3,3,12,3,3.5,
4778,,2021-3,3,9,3,3.5,
4779,,2019-2,3,7.5,3,3.38,
4780,,2021-1,3,11.25,3,3.65,
4781,,2021-1,3,9,3,3.65,
4782,,2019-2,3,11.25,3,3.71,
4783,,2020-1,3,11.25,3,3.79,
4784,,2019-2,3,10.5,3,3.71,
4785,,2020-1,3,12,3,3.79,
4786,,2019-2,3,12,3,3.71,
4787,,2020-1,3,9,3,3.79,
4788,,2018-1,3,4.5,3,3,
4789,,2019-1,3,4.5,3,1.75,
4790,,2019-1,3,7.5,3,1.75,
4791,,2019-1,3,6,3,1.75,
4792,,2019-1,3,3,3,1.75,
4793,,2018-1,3,6,3,2.2,
4794,,2018-2,3,6,3,2.88,
4795,,2018-2,3,11.25,3,2.88,
4796,,2018-2,3,10.5,3,2.88,
4797,,2019-1,3,10.5,3,3.04,
4798,,2019-2,1,4,1,3.77,
4799,,2018-1,3,9,3,2.2,
4800,,2019-1,3,11.25,3,3.04,
4801,,2019-2,12,45,12,3.77,
4802,,2019-1,3,6,3,3.04,
4803,,2018-2,3,7.5,3,2.88,
4804,,2019-1,3,7.5,3,3.04,
4805,,2018-1,3,4.5,3,2.2,
4806,,2019-1,3,9,3,3.04,
4807,,2019-1,3,6,3,2.25,
4808,,2019-1,3,0,3,2.25,
4809,,2019-1,3,11.25,3,2.25,
4810,,2019-2,0,0,3,2.5,
4811,,2019-2,3,7.5,3,2.5,
4812,,2020-2,3,0,3,0,
4813,,2019-1,3,7.5,3,2.25,
4814,,2019-1,3,9,3,2.25,
4815,,2020-1,0,0,3,3.75,
4816,,2019-1,3,0,3,2.63,
4817,,2019-2,3,10.5,3,2.63,
4818,,2019-1,3,7.5,3,2.63,
4819,,2020-1,3,12,3,3.42,
4820,,2020-3,3,9,3,3.08,
4821,,2019-1,3,9,3,2.63,
4822,,2019-2,3,9,3,2.63,
4823,,2019-2,3,6,3,2.63,
4824,,2020-1,3,11.25,3,3.42,
4825,,2020-1,3,7.5,3,3.42,
4826,,2020-1,3,9,3,3.42,
4827,,2020-3,3,7.5,3,3.08,
4828,,2020-1,3,10.5,3,3.42,
4829,,2020-3,3,11.25,3,3.08,
4830,,2019-2,3,0,3,2.8,
4831,,2020-1,3,12,3,3.63,
4832,,2021-1,3,9,3,2.17,
4833,,2021-1,3,3,3,2.17,
4834,,2019-1,3,4.5,3,2.67,
4835,,2020-1,3,9,3,3.63,
4836,,2020-1,3,11.25,3,3.63,
4837,,2018-2,3,11.25,3,3,
4838,,2019-1,0,0,3,2.67,
4839,,2020-1,3,10.5,3,3.63,
4840,,2019-2,3,7.5,3,2.8,
4841,,2018-2,3,7.5,3,3,
4842,,2019-2,1,4,1,2.8,
4843,,2019-2,3,9,3,2.8,
4844,,2021-1,3,7.5,3,2.17,
4845,,2018-2,3,11.25,3,3.58,
4846,,2018-2,3,9,3,3.58,
4847,,2018-2,3,10.5,3,3.58,
4848,,2019-1,3,12,3,3.96,
4849,,2018-1,3,9,3,3.67,
4850,,2018-1,3,10.5,3,3.67,
4851,,2018-2,3,4.5,3,3.58,
4852,,2018-3,3,12,3,4,
4853,,2018-1,3,12,3,3.67,
4854,,2019-1,3,11.25,3,3.96,
4855,,2018-2,3,12,3,3.58,
4856,,2020-1,3,7.5,3,0.83,
4857,,2020-1,3,0,3,0.83,
4858,,2016-1,3,9,3,3.1,
4859,,2017-1,3,12,3,3.6,
4860,,2016-1,3,7.5,3,3.1,
4861,,2016-2,3,9,3,3.69,
4862,,2017-1,3,10.5,3,3.6,
4863,,2017-1,3,11.25,3,3.6,
4864,,2016-1,3,10.5,3,3.1,
4865,,2017-2,3,10.5,3,3.5,
4866,,2016-2,3,12,3,3.69,
4867,,2018-2,3,7.5,3,2.5,
4868,,2017-1,3,9,3,3.6,
4869,,2016-2,3,11.25,3,3.69,
4870,,2021-2,3,0,3,2.85,
4871,,2022-1,3,11.25,3,3.35,
4872,,2021-2,3,11.25,3,2.85,
4873,,2021-1,3,10.5,3,3.21,
4874,,2021-2,3,10.5,3,2.85,
4875,,2021-1,3,6,3,3.21,
4876,,2021-1,3,9,3,3.21,
4877,,2022-1,3,0,3,3.35,
4878,,2021-2,3,7.5,3,2.85,
4879,,2021-2,3,3,3,2.85,
4880,,2022-1,3,9,3,3.35,
4881,,2021-1,3,11.25,3,3.21,
4882,,2022-1,3,7.5,3,3.35,
4883,,2017-1,3,10.5,3,3.46,
4884,,2019-1,3,6,3,2.2,
4885,,2020-1,3,0,3,2.08,
4886,,2017-1,0,0,0,3.46,
4887,,2017-1,3,12,3,3.46,
4888,,2017-1,3,11.25,3,3.46,
4889,,2017-1,3,9,3,3.46,
4890,,2019-1,3,9,3,2.2,
4891,,2020-2,0,0,3,3.5,
4892,,2020-1,3,11.25,3,2.08,
4893,,2021-2,3,9,3,3.25,
4894,,2020-1,3,7.5,3,2.08,
4895,,2020-2,3,10.5,3,3.5,
4896,,2021-2,3,10.5,3,3.25,
4897,,2018-1,3,9,3,3.29,
4898,,2018-1,3,10.5,3,3.29,
4899,,2018-2,12,42,12,3.57,
4900,,2019-1,3,9,3,3.08,
4901,,2018-1,3,11.25,3,3.29,
4902,,2018-2,3,11.25,3,3.57,
4903,,2019-1,3,0,3,3.08,
4904,,2019-1,3,12,3,3.08,
4905,,2019-1,3,10.5,3,3.08,
4906,,2018-2,1,4,1,3.57,
4907,,2018-2,3,10.5,3,3.57,
4908,,2020-1,3,4.5,3,1.83,
4909,,2020-1,3,6,3,1.83,
4910,,2020-1,3,0,3,1.83,
4911,,2020-1,3,9,3,1.83,
4912,,2020-1,3,7.5,3,1.83,
4913,,2016-3,,,0,,
4914,,2017-1,3,9,3,3.15,
4915,,2017-1,3,10.5,3,3.15,
4916,,2017-3,,,3,0,
4917,,2017-2,3,0,3,0.47,
4918,,2017-1,0,0,3,3.15,
4919,,2017-1,3,7.5,3,3.15,
4920,,2017-1,3,11.25,3,3.15,
4921,,2017-2,1,0,1,0.47,
4922,,2017-2,3,7.5,3,0.47,
4923,,2017-2,3,11.25,3,3.05,
4924,,2018-2,1,2,1,2.6,
4925,,2019-1,3,6,3,2.63,
4926,,2017-1,3,6,3,3.13,
4927,,2017-2,3,7.5,3,3.05,
4928,,2018-1,3,10.5,3,2.8,
4929,,2018-2,3,6,3,2.6,
4930,,2018-2,3,7.5,3,2.6,
4931,,2017-2,3,10.5,3,3.05,
4932,,2021-1,3,6,3,2,
4933,,2017-2,3,9,3,3.05,
4934,,2018-1,3,7.5,3,2.8,
4935,,2018-1,3,6,3,2.8,
4936,,2018-2,3,10.5,3,2.6,
4937,,2017-1,3,9,3,3.13,
4938,,2018-2,3,3,3,2.6,
4939,,2022-1,3,11.25,3,3.55,
4940,,2022-1,12,42,12,3.55,
4941,,2017-1,3,9,3,2.9,
4942,,2018-2,3,6,3,2,
4943,,2020-1,3,9,3,2.85,
4944,,2017-1,3,7.5,3,2.9,
4945,,2017-2,3,9,3,3.23,
4946,,2019-1,3,6,3,2.33,
4947,,2020-1,3,7.5,3,2.85,
4948,,2020-1,3,11.25,3,2.85,
4949,,2020-2,12,45,12,3.5,
4950,,2017-1,0,0,3,2.9,
4951,,2017-1,3,10.5,3,2.9,
4952,,2019-1,3,7.5,3,2.33,
4953,,2019-2,0,0,3,3,
4954,,2017-1,3,6,3,2.9,
4955,,2018-1,3,10.5,3,2.5,
4956,,2017-2,3,11.25,3,3.23,
4957,,2019-1,3,0,3,2.33,
4958,,2020-2,3,7.5,3,3.5,
4959,,2017-2,1,3.75,1,3.23,
4960,,2017-2,0,0,3,3.23,
4961,,2018-1,3,7.5,3,2.5,
4962,,2019-1,3,3,3,2.33,
4963,,2019-2,3,0,3,3.31,
4964,,2020-1,3,10.5,3,3.35,
4965,,2020-2,3,7.5,3,2.67,
4966,,2020-2,3,6,3,2.67,
4967,,2020-2,3,10.5,3,2.67,
4968,,2021-1,3,11.25,3,3.4,
4969,,2020-1,3,11.25,3,3.35,
4970,,2019-2,0,0,0,3.31,
4971,,2020-2,3,4.5,3,2.67,
4972,,2021-1,3,12,3,3.4,
4973,,2019-2,3,7.5,3,3.31,
4974,,2019-2,3,11.25,3,3.31,
4975,,2020-1,3,6,3,3.35,
4976,,2021-1,3,6,3,3.4,
4977,,2021-2,3,3,3,3,
4978,,2021-2,12,36,12,3,
4979,,2019-2,3,9,3,3.31,
4980,,2021-1,3,10.5,3,3.4,
4981,,2019-2,3,12,3,3.31,
4982,,2020-1,3,12,3,3.35,
4983,,2020-2,3,12,3,2.67,
4984,,2019-1,0,0,3,2.75,
4985,,2019-1,3,4.5,3,2.75,
4986,,2020-1,3,10.5,3,2.88,
4987,,2021-1,3,12,3,3.33,
4988,,2020-1,3,9,3,2.88,
4989,,2021-1,3,7.5,3,3.33,
4990,,2021-2,3,11.25,3,3.13,
4991,,2018-3,3,6,3,2,
4992,,2019-1,3,3,3,2.75,
4993,,2021-1,3,11.25,3,3.33,
4994,,2020-1,3,7.5,3,2.88,
4995,,2020-3,3,10.5,3,3.5,
4996,,2022-1,12,42,12,3.5,
4997,,2020-2,0,0,3,1,
4998,,2021-2,3,7.5,3,3.13,
4999,,2019-2,3,11.25,3,3.67,
5000,,2019-2,3,10.5,3,3.67,
5001,,2020-1,3,12,3,3.67,
5002,,2020-1,3,10.5,3,3.67,
5003,,2020-2,12,30,12,,
5004,,2019-2,3,12,3,3.67,
5005,,2019-1,3,7.5,3,3.33,
5006,,2019-2,3,10.5,3,3.54,
5007,,2020-1,3,12,3,3.75,
5008,,2019-1,3,10.5,3,3.33,
5009,,2019-1,3,11.25,3,3.33,
5010,,2019-2,3,11.25,3,3.54,
5011,,2019-2,3,12,3,3.54,
5012,,2019-2,3,7.5,3,3.54,
5013,,2020-1,3,10.5,3,3.75,
5014,,2019-1,3,9,3,3.33,
5015,,2019-1,3,3,3,3.15,
5016,,2019-1,3,9,3,3.15,
5017,,2019-2,3,10.5,3,3.46,
5018,,2019-2,3,9,3,3.46,
